"region","name","date","dead","infected","population"
"14511","Chemnitz",2020-03-01,0,0,247237
"14511","Chemnitz",2020-03-02,0,0,247237
"14511","Chemnitz",2020-03-03,0,0,247237
"14511","Chemnitz",2020-03-04,0,0,247237
"14511","Chemnitz",2020-03-05,0,0,247237
"14511","Chemnitz",2020-03-06,0,0,247237
"14511","Chemnitz",2020-03-07,0,0,247237
"14511","Chemnitz",2020-03-08,0,0,247237
"14511","Chemnitz",2020-03-09,0,0,247237
"14511","Chemnitz",2020-03-10,0,4,247237
"14511","Chemnitz",2020-03-11,0,0,247237
"14511","Chemnitz",2020-03-12,0,0,247237
"14511","Chemnitz",2020-03-13,0,4,247237
"14511","Chemnitz",2020-03-14,0,0,247237
"14511","Chemnitz",2020-03-15,0,4,247237
"14511","Chemnitz",2020-03-16,0,3,247237
"14511","Chemnitz",2020-03-17,0,4,247237
"14511","Chemnitz",2020-03-18,0,8,247237
"14511","Chemnitz",2020-03-19,0,9,247237
"14511","Chemnitz",2020-03-20,0,13,247237
"14511","Chemnitz",2020-03-21,0,7,247237
"14511","Chemnitz",2020-03-22,1,3,247237
"14511","Chemnitz",2020-03-23,0,7,247237
"14511","Chemnitz",2020-03-24,0,2,247237
"14511","Chemnitz",2020-03-25,0,3,247237
"14511","Chemnitz",2020-03-26,0,10,247237
"14511","Chemnitz",2020-03-27,1,16,247237
"14511","Chemnitz",2020-03-28,0,2,247237
"14511","Chemnitz",2020-03-29,0,12,247237
"14511","Chemnitz",2020-03-30,0,8,247237
"14511","Chemnitz",2020-03-31,1,11,247237
"14511","Chemnitz",2020-04-01,1,14,247237
"14511","Chemnitz",2020-04-02,0,8,247237
"14511","Chemnitz",2020-04-03,1,11,247237
"14511","Chemnitz",2020-04-04,0,3,247237
"14511","Chemnitz",2020-04-05,0,1,247237
"14511","Chemnitz",2020-04-06,0,4,247237
"14511","Chemnitz",2020-04-07,0,5,247237
"14511","Chemnitz",2020-04-08,0,7,247237
"14511","Chemnitz",2020-04-09,0,6,247237
"14511","Chemnitz",2020-04-10,0,1,247237
"14511","Chemnitz",2020-04-11,0,4,247237
"14511","Chemnitz",2020-04-12,0,5,247237
"14511","Chemnitz",2020-04-13,0,5,247237
"14511","Chemnitz",2020-04-14,0,1,247237
"14511","Chemnitz",2020-04-15,0,5,247237
"14511","Chemnitz",2020-04-16,0,3,247237
"14511","Chemnitz",2020-04-17,0,0,247237
"14511","Chemnitz",2020-04-18,0,2,247237
"14511","Chemnitz",2020-04-19,0,1,247237
"14511","Chemnitz",2020-04-20,0,1,247237
"14511","Chemnitz",2020-04-21,1,1,247237
"14511","Chemnitz",2020-04-22,0,0,247237
"14511","Chemnitz",2020-04-23,0,0,247237
"14511","Chemnitz",2020-04-24,0,1,247237
"14511","Chemnitz",2020-04-25,0,1,247237
"14511","Chemnitz",2020-04-26,0,0,247237
"14511","Chemnitz",2020-04-27,0,0,247237
"14511","Chemnitz",2020-04-28,0,0,247237
"14511","Chemnitz",2020-04-29,0,1,247237
"14511","Chemnitz",2020-04-30,0,4,247237
"14511","Chemnitz",2020-05-01,0,0,247237
"14511","Chemnitz",2020-05-02,0,0,247237
"14511","Chemnitz",2020-05-03,0,0,247237
"14511","Chemnitz",2020-05-04,0,1,247237
"14511","Chemnitz",2020-05-05,0,0,247237
"14511","Chemnitz",2020-05-06,0,0,247237
"14511","Chemnitz",2020-05-07,0,1,247237
"14511","Chemnitz",2020-05-08,0,0,247237
"14511","Chemnitz",2020-05-09,0,0,247237
"14511","Chemnitz",2020-05-10,0,0,247237
"14511","Chemnitz",2020-05-11,0,1,247237
"14511","Chemnitz",2020-05-12,0,0,247237
"14511","Chemnitz",2020-05-13,0,1,247237
"14511","Chemnitz",2020-05-14,0,1,247237
"14511","Chemnitz",2020-05-15,0,1,247237
"14511","Chemnitz",2020-05-16,0,0,247237
"14511","Chemnitz",2020-05-17,0,1,247237
"14511","Chemnitz",2020-05-18,0,0,247237
"14511","Chemnitz",2020-05-19,0,0,247237
"14511","Chemnitz",2020-05-20,0,0,247237
"14511","Chemnitz",2020-05-21,0,0,247237
"14511","Chemnitz",2020-05-22,0,1,247237
"14511","Chemnitz",2020-05-23,0,0,247237
"14511","Chemnitz",2020-05-24,0,0,247237
"14511","Chemnitz",2020-05-25,0,0,247237
"14511","Chemnitz",2020-05-26,0,1,247237
"14511","Chemnitz",2020-05-27,0,0,247237
"14511","Chemnitz",2020-05-28,0,0,247237
"14511","Chemnitz",2020-05-29,0,1,247237
"14511","Chemnitz",2020-05-30,0,0,247237
"14511","Chemnitz",2020-05-31,0,0,247237
"14511","Chemnitz",2020-06-01,0,0,247237
"14511","Chemnitz",2020-06-02,0,0,247237
"14511","Chemnitz",2020-06-03,0,0,247237
"14511","Chemnitz",2020-06-04,0,0,247237
"14511","Chemnitz",2020-06-05,0,2,247237
"14511","Chemnitz",2020-06-06,0,0,247237
"14511","Chemnitz",2020-06-07,0,0,247237
"14511","Chemnitz",2020-06-08,0,1,247237
"14511","Chemnitz",2020-06-09,0,0,247237
"14511","Chemnitz",2020-06-10,0,0,247237
"14511","Chemnitz",2020-06-11,0,0,247237
"14511","Chemnitz",2020-06-12,0,0,247237
"14511","Chemnitz",2020-06-13,0,0,247237
"14511","Chemnitz",2020-06-14,0,0,247237
"14511","Chemnitz",2020-06-15,0,0,247237
"14511","Chemnitz",2020-06-16,0,3,247237
"14511","Chemnitz",2020-06-17,0,1,247237
"14511","Chemnitz",2020-06-18,0,0,247237
"14511","Chemnitz",2020-06-19,0,0,247237
"14511","Chemnitz",2020-06-20,0,0,247237
"14511","Chemnitz",2020-06-21,0,0,247237
"14511","Chemnitz",2020-06-22,0,2,247237
"14511","Chemnitz",2020-06-23,0,1,247237
"14511","Chemnitz",2020-06-24,0,0,247237
"14511","Chemnitz",2020-06-25,0,1,247237
"14511","Chemnitz",2020-06-26,0,0,247237
"14511","Chemnitz",2020-06-27,0,0,247237
"14511","Chemnitz",2020-06-28,0,0,247237
"14511","Chemnitz",2020-06-29,0,0,247237
"14511","Chemnitz",2020-06-30,0,0,247237
"14511","Chemnitz",2020-07-01,0,0,247237
"14511","Chemnitz",2020-07-02,0,0,247237
"14511","Chemnitz",2020-07-03,0,0,247237
"14511","Chemnitz",2020-07-04,0,0,247237
"14511","Chemnitz",2020-07-05,0,0,247237
"14511","Chemnitz",2020-07-06,0,0,247237
"14511","Chemnitz",2020-07-07,0,0,247237
"14511","Chemnitz",2020-07-08,0,0,247237
"14511","Chemnitz",2020-07-09,0,0,247237
"14511","Chemnitz",2020-07-10,0,0,247237
"14511","Chemnitz",2020-07-11,0,0,247237
"14511","Chemnitz",2020-07-12,0,0,247237
"14511","Chemnitz",2020-07-13,0,0,247237
"14511","Chemnitz",2020-07-14,0,0,247237
"14511","Chemnitz",2020-07-15,0,2,247237
"14511","Chemnitz",2020-07-16,0,1,247237
"14511","Chemnitz",2020-07-17,0,0,247237
"14511","Chemnitz",2020-07-18,0,0,247237
"14511","Chemnitz",2020-07-19,0,0,247237
"14511","Chemnitz",2020-07-20,0,0,247237
"14511","Chemnitz",2020-07-21,0,1,247237
"14511","Chemnitz",2020-07-22,0,0,247237
"14511","Chemnitz",2020-07-23,0,0,247237
"14511","Chemnitz",2020-07-24,0,2,247237
"14511","Chemnitz",2020-07-25,0,0,247237
"14511","Chemnitz",2020-07-26,0,0,247237
"14511","Chemnitz",2020-07-27,0,3,247237
"14511","Chemnitz",2020-07-28,0,0,247237
"14511","Chemnitz",2020-07-29,0,4,247237
"14511","Chemnitz",2020-07-30,0,0,247237
"14511","Chemnitz",2020-07-31,0,3,247237
"14511","Chemnitz",2020-08-01,0,1,247237
"14511","Chemnitz",2020-08-02,0,0,247237
"14511","Chemnitz",2020-08-03,0,1,247237
"14511","Chemnitz",2020-08-04,0,0,247237
"14511","Chemnitz",2020-08-05,0,5,247237
"14511","Chemnitz",2020-08-06,0,0,247237
"14511","Chemnitz",2020-08-07,0,0,247237
"14511","Chemnitz",2020-08-08,0,0,247237
"14511","Chemnitz",2020-08-09,0,0,247237
"14511","Chemnitz",2020-08-10,0,3,247237
"14511","Chemnitz",2020-08-11,0,1,247237
"14511","Chemnitz",2020-08-12,0,0,247237
"14511","Chemnitz",2020-08-13,0,0,247237
"14511","Chemnitz",2020-08-14,0,1,247237
"14511","Chemnitz",2020-08-15,0,0,247237
"14511","Chemnitz",2020-08-16,0,0,247237
"14511","Chemnitz",2020-08-17,0,2,247237
"14511","Chemnitz",2020-08-18,0,0,247237
"14511","Chemnitz",2020-08-19,0,2,247237
"14511","Chemnitz",2020-08-20,0,0,247237
"14511","Chemnitz",2020-08-21,0,0,247237
"14511","Chemnitz",2020-08-22,0,0,247237
"14511","Chemnitz",2020-08-23,0,0,247237
"14511","Chemnitz",2020-08-24,0,0,247237
"14511","Chemnitz",2020-08-25,0,1,247237
"14511","Chemnitz",2020-08-26,0,4,247237
"14511","Chemnitz",2020-08-27,0,0,247237
"14511","Chemnitz",2020-08-28,0,5,247237
"14511","Chemnitz",2020-08-29,0,1,247237
"14511","Chemnitz",2020-08-30,0,0,247237
"14511","Chemnitz",2020-08-31,0,2,247237
"14511","Chemnitz",2020-09-01,0,2,247237
"14511","Chemnitz",2020-09-02,0,2,247237
"14511","Chemnitz",2020-09-03,0,2,247237
"14511","Chemnitz",2020-09-04,0,1,247237
"14511","Chemnitz",2020-09-05,0,1,247237
"14511","Chemnitz",2020-09-06,0,0,247237
"14511","Chemnitz",2020-09-07,0,1,247237
"14511","Chemnitz",2020-09-08,0,5,247237
"14511","Chemnitz",2020-09-09,0,3,247237
"14511","Chemnitz",2020-09-10,0,0,247237
"14511","Chemnitz",2020-09-11,0,2,247237
"14511","Chemnitz",2020-09-12,0,2,247237
"14511","Chemnitz",2020-09-13,0,1,247237
"14511","Chemnitz",2020-09-14,0,5,247237
"14511","Chemnitz",2020-09-15,0,0,247237
"14511","Chemnitz",2020-09-16,0,9,247237
"14511","Chemnitz",2020-09-17,0,2,247237
"14511","Chemnitz",2020-09-18,0,5,247237
"14511","Chemnitz",2020-09-19,0,3,247237
"14511","Chemnitz",2020-09-20,0,0,247237
"14511","Chemnitz",2020-09-21,0,2,247237
"14511","Chemnitz",2020-09-22,0,1,247237
"14511","Chemnitz",2020-09-23,0,7,247237
"14511","Chemnitz",2020-09-24,0,15,247237
"14511","Chemnitz",2020-09-25,0,3,247237
"14511","Chemnitz",2020-09-26,0,0,247237
"14511","Chemnitz",2020-09-27,0,1,247237
"14511","Chemnitz",2020-09-28,0,2,247237
"14511","Chemnitz",2020-09-29,0,1,247237
"14511","Chemnitz",2020-09-30,0,10,247237
"14511","Chemnitz",2020-10-01,0,7,247237
"14511","Chemnitz",2020-10-02,0,2,247237
"14511","Chemnitz",2020-10-03,0,0,247237
"14511","Chemnitz",2020-10-04,0,0,247237
"14511","Chemnitz",2020-10-05,0,11,247237
"14511","Chemnitz",2020-10-06,0,9,247237
"14511","Chemnitz",2020-10-07,0,10,247237
"14511","Chemnitz",2020-10-08,0,14,247237
"14511","Chemnitz",2020-10-09,0,3,247237
"14511","Chemnitz",2020-10-10,1,7,247237
"14511","Chemnitz",2020-10-11,0,9,247237
"14511","Chemnitz",2020-10-12,0,15,247237
"14511","Chemnitz",2020-10-13,0,20,247237
"14511","Chemnitz",2020-10-14,2,47,247237
"14511","Chemnitz",2020-10-15,1,25,247237
"14511","Chemnitz",2020-10-16,1,21,247237
"14511","Chemnitz",2020-10-17,0,5,247237
"14511","Chemnitz",2020-10-18,1,10,247237
"14511","Chemnitz",2020-10-19,2,28,247237
"14511","Chemnitz",2020-10-20,0,12,247237
"14511","Chemnitz",2020-10-21,0,31,247237
"14511","Chemnitz",2020-10-22,1,16,247237
"14511","Chemnitz",2020-10-23,2,26,247237
"14511","Chemnitz",2020-10-24,1,33,247237
"14511","Chemnitz",2020-10-25,0,11,247237
"14511","Chemnitz",2020-10-26,2,34,247237
"14511","Chemnitz",2020-10-27,8,90,247237
"14511","Chemnitz",2020-10-28,5,83,247237
"14511","Chemnitz",2020-10-29,1,82,247237
"14511","Chemnitz",2020-10-30,1,25,247237
"14511","Chemnitz",2020-10-31,2,48,247237
"14511","Chemnitz",2020-11-01,0,35,247237
"14511","Chemnitz",2020-11-02,2,30,247237
"14511","Chemnitz",2020-11-03,0,48,247237
"14511","Chemnitz",2020-11-04,5,98,247237
"14511","Chemnitz",2020-11-05,12,161,247237
"14511","Chemnitz",2020-11-06,2,58,247237
"14511","Chemnitz",2020-11-07,2,39,247237
"14511","Chemnitz",2020-11-08,0,5,247237
"14511","Chemnitz",2020-11-09,3,67,247237
"14511","Chemnitz",2020-11-10,1,60,247237
"14511","Chemnitz",2020-11-11,2,48,247237
"14511","Chemnitz",2020-11-12,5,64,247237
"14511","Chemnitz",2020-11-13,0,60,247237
"14511","Chemnitz",2020-11-14,3,94,247237
"14511","Chemnitz",2020-11-15,2,37,247237
"14511","Chemnitz",2020-11-16,1,21,247237
"14511","Chemnitz",2020-11-17,4,65,247237
"14511","Chemnitz",2020-11-18,2,52,247237
"14511","Chemnitz",2020-11-19,7,169,247237
"14511","Chemnitz",2020-11-20,9,89,247237
"14511","Chemnitz",2020-11-21,4,60,247237
"14511","Chemnitz",2020-11-22,3,103,247237
"14511","Chemnitz",2020-11-23,2,86,247237
"14511","Chemnitz",2020-11-24,5,126,247237
"14511","Chemnitz",2020-11-25,3,93,247237
"14511","Chemnitz",2020-11-26,4,119,247237
"14511","Chemnitz",2020-11-27,4,77,247237
"14511","Chemnitz",2020-11-28,4,117,247237
"14511","Chemnitz",2020-11-29,2,84,247237
"14511","Chemnitz",2020-11-30,2,112,247237
"14511","Chemnitz",2020-12-01,8,166,247237
"14511","Chemnitz",2020-12-02,6,110,247237
"14511","Chemnitz",2020-12-03,6,141,247237
"14511","Chemnitz",2020-12-04,7,92,247237
"14511","Chemnitz",2020-12-05,8,169,247237
"14511","Chemnitz",2020-12-06,0,34,247237
"14511","Chemnitz",2020-12-07,0,119,247237
"14511","Chemnitz",2020-12-08,3,119,247237
"14511","Chemnitz",2020-12-09,5,136,247237
"14511","Chemnitz",2020-12-10,8,152,247237
"14511","Chemnitz",2020-12-11,2,117,247237
"14511","Chemnitz",2020-12-12,10,159,247237
"14511","Chemnitz",2020-12-13,8,150,247237
"14511","Chemnitz",2020-12-14,1,169,247237
"14511","Chemnitz",2020-12-15,2,100,247237
"14511","Chemnitz",2020-12-16,6,163,247237
"14511","Chemnitz",2020-12-17,1,132,247237
"14511","Chemnitz",2020-12-18,10,218,247237
"14511","Chemnitz",2020-12-19,14,185,247237
"14511","Chemnitz",2020-12-20,9,90,247237
"14511","Chemnitz",2020-12-21,13,291,247237
"14511","Chemnitz",2020-12-22,9,283,247237
"14511","Chemnitz",2020-12-23,6,152,247237
"14511","Chemnitz",2020-12-24,7,138,247237
"14511","Chemnitz",2020-12-25,4,80,247237
"14511","Chemnitz",2020-12-26,5,184,247237
"14511","Chemnitz",2020-12-27,6,240,247237
"14511","Chemnitz",2020-12-28,5,90,247237
"14511","Chemnitz",2020-12-29,7,82,247237
"14511","Chemnitz",2020-12-30,1,123,247237
"14511","Chemnitz",2020-12-31,6,93,247237
"14511","Chemnitz",2021-01-01,1,46,247237
"14511","Chemnitz",2021-01-02,2,94,247237
"14511","Chemnitz",2021-01-03,5,162,247237
"14511","Chemnitz",2021-01-04,1,53,247237
"14511","Chemnitz",2021-01-05,7,146,247237
"14511","Chemnitz",2021-01-06,1,136,247237
"14511","Chemnitz",2021-01-07,5,188,247237
"14511","Chemnitz",2021-01-08,5,80,247237
"14511","Chemnitz",2021-01-09,1,77,247237
"14511","Chemnitz",2021-01-10,0,21,247237
"14511","Chemnitz",2021-01-11,3,39,247237
"14511","Chemnitz",2021-01-12,3,89,247237
"14511","Chemnitz",2021-01-13,1,84,247237
"14511","Chemnitz",2021-01-14,2,45,247237
"14511","Chemnitz",2021-01-15,0,45,247237
"14511","Chemnitz",2021-01-16,0,30,247237
"14511","Chemnitz",2021-01-17,0,15,247237
"14511","Chemnitz",2021-01-18,1,21,247237
"14511","Chemnitz",2021-01-19,1,36,247237
"14511","Chemnitz",2021-01-20,3,65,247237
"14511","Chemnitz",2021-01-21,1,53,247237
"14511","Chemnitz",2021-01-22,1,15,247237
"14511","Chemnitz",2021-01-23,0,22,247237
"14511","Chemnitz",2021-01-24,1,23,247237
"14511","Chemnitz",2021-01-25,2,22,247237
"14511","Chemnitz",2021-01-26,2,23,247237
"14511","Chemnitz",2021-01-27,3,55,247237
"14511","Chemnitz",2021-01-28,0,24,247237
"14511","Chemnitz",2021-01-29,3,32,247237
"14511","Chemnitz",2021-01-30,0,32,247237
"14511","Chemnitz",2021-01-31,0,12,247237
"14511","Chemnitz",2021-02-01,2,20,247237
"14511","Chemnitz",2021-02-02,1,30,247237
"14511","Chemnitz",2021-02-03,4,29,247237
"14511","Chemnitz",2021-02-04,1,24,247237
"14511","Chemnitz",2021-02-05,0,8,247237
"14511","Chemnitz",2021-02-06,5,31,247237
"14511","Chemnitz",2021-02-07,4,23,247237
"14511","Chemnitz",2021-02-08,0,5,247237
"14511","Chemnitz",2021-02-09,0,25,247237
"14511","Chemnitz",2021-02-10,1,29,247237
"14511","Chemnitz",2021-02-11,0,32,247237
"14511","Chemnitz",2021-02-12,0,17,247237
"14511","Chemnitz",2021-02-13,0,0,247237
"14511","Chemnitz",2021-02-14,3,25,247237
"14511","Chemnitz",2021-02-15,2,21,247237
"14511","Chemnitz",2021-02-16,0,16,247237
"14511","Chemnitz",2021-02-17,0,21,247237
"14511","Chemnitz",2021-02-18,0,29,247237
"14511","Chemnitz",2021-02-19,0,8,247237
"14511","Chemnitz",2021-02-20,0,15,247237
"14511","Chemnitz",2021-02-21,0,7,247237
"14511","Chemnitz",2021-02-22,1,17,247237
"14511","Chemnitz",2021-02-23,0,16,247237
"14511","Chemnitz",2021-02-24,2,50,247237
"14511","Chemnitz",2021-02-25,0,33,247237
"14511","Chemnitz",2021-02-26,0,28,247237
"14511","Chemnitz",2021-02-27,0,21,247237
"14511","Chemnitz",2021-02-28,0,19,247237
"14511","Chemnitz",2021-03-01,1,29,247237
"14511","Chemnitz",2021-03-02,0,19,247237
"14511","Chemnitz",2021-03-03,0,57,247237
"14511","Chemnitz",2021-03-04,0,30,247237
"14511","Chemnitz",2021-03-05,1,29,247237
"14511","Chemnitz",2021-03-06,0,46,247237
"14511","Chemnitz",2021-03-07,1,20,247237
"14511","Chemnitz",2021-03-08,1,33,247237
"14511","Chemnitz",2021-03-09,0,44,247237
"14511","Chemnitz",2021-03-10,1,60,247237
"14511","Chemnitz",2021-03-11,1,50,247237
"14511","Chemnitz",2021-03-12,1,48,247237
"14511","Chemnitz",2021-03-13,2,46,247237
"14511","Chemnitz",2021-03-14,0,26,247237
"14511","Chemnitz",2021-03-15,1,31,247237
"14511","Chemnitz",2021-03-16,2,33,247237
"14511","Chemnitz",2021-03-17,0,35,247237
"14511","Chemnitz",2021-03-18,1,134,247237
"14511","Chemnitz",2021-03-19,1,75,247237
"14511","Chemnitz",2021-03-20,1,63,247237
"14511","Chemnitz",2021-03-21,1,30,247237
"14511","Chemnitz",2021-03-22,0,132,247237
"14511","Chemnitz",2021-03-23,3,84,247237
"14511","Chemnitz",2021-03-24,3,168,247237
"14511","Chemnitz",2021-03-25,3,132,247237
"14511","Chemnitz",2021-03-26,0,117,247237
"14511","Chemnitz",2021-03-27,3,134,247237
"14511","Chemnitz",2021-03-28,2,105,247237
"14511","Chemnitz",2021-03-29,2,120,247237
"14511","Chemnitz",2021-03-30,2,57,247237
"14511","Chemnitz",2021-03-31,6,197,247237
"14511","Chemnitz",2021-04-01,1,153,247237
"14511","Chemnitz",2021-04-02,1,111,247237
"14511","Chemnitz",2021-04-03,1,77,247237
"14511","Chemnitz",2021-04-04,3,97,247237
"14511","Chemnitz",2021-04-05,3,60,247237
"14511","Chemnitz",2021-04-06,7,83,247237
"14511","Chemnitz",2021-04-07,1,77,247237
"14511","Chemnitz",2021-04-08,3,180,247237
"14511","Chemnitz",2021-04-09,4,118,247237
"14511","Chemnitz",2021-04-10,4,99,247237
"14511","Chemnitz",2021-04-11,4,82,247237
"14511","Chemnitz",2021-04-12,2,98,247237
"14511","Chemnitz",2021-04-13,7,122,247237
"14511","Chemnitz",2021-04-14,1,212,247237
"14511","Chemnitz",2021-04-15,2,84,247237
"14511","Chemnitz",2021-04-16,2,92,247237
"14511","Chemnitz",2021-04-17,4,81,247237
"14511","Chemnitz",2021-04-18,2,114,247237
"14511","Chemnitz",2021-04-19,1,78,247237
"14511","Chemnitz",2021-04-20,1,57,247237
"14511","Chemnitz",2021-04-21,2,223,247237
"14511","Chemnitz",2021-04-22,3,91,247237
"14511","Chemnitz",2021-04-23,0,99,247237
"14511","Chemnitz",2021-04-24,5,143,247237
"14511","Chemnitz",2021-04-25,3,111,247237
"14511","Chemnitz",2021-04-26,2,80,247237
"14511","Chemnitz",2021-04-27,1,110,247237
"14511","Chemnitz",2021-04-28,2,151,247237
"14511","Chemnitz",2021-04-29,3,114,247237
"14511","Chemnitz",2021-04-30,1,104,247237
"14511","Chemnitz",2021-05-01,2,67,247237
"14511","Chemnitz",2021-05-02,1,90,247237
"14511","Chemnitz",2021-05-03,2,54,247237
"14511","Chemnitz",2021-05-04,2,54,247237
"14511","Chemnitz",2021-05-05,2,143,247237
"14511","Chemnitz",2021-05-06,1,77,247237
"14511","Chemnitz",2021-05-07,1,73,247237
"14511","Chemnitz",2021-05-08,1,60,247237
"14511","Chemnitz",2021-05-09,1,44,247237
"14511","Chemnitz",2021-05-10,5,68,247237
"14511","Chemnitz",2021-05-11,1,28,247237
"14511","Chemnitz",2021-05-12,5,96,247237
"14511","Chemnitz",2021-05-13,2,24,247237
"14511","Chemnitz",2021-05-14,0,40,247237
"14511","Chemnitz",2021-05-15,0,19,247237
"14511","Chemnitz",2021-05-16,0,28,247237
"14511","Chemnitz",2021-05-17,1,19,247237
"14511","Chemnitz",2021-05-18,2,47,247237
"14511","Chemnitz",2021-05-19,1,39,247237
"14511","Chemnitz",2021-05-20,0,24,247237
"14511","Chemnitz",2021-05-21,1,21,247237
"14511","Chemnitz",2021-05-22,0,10,247237
"14511","Chemnitz",2021-05-23,1,3,247237
"14511","Chemnitz",2021-05-24,0,0,247237
"14511","Chemnitz",2021-05-25,0,5,247237
"14511","Chemnitz",2021-05-26,0,35,247237
"14511","Chemnitz",2021-05-27,0,16,247237
"14511","Chemnitz",2021-05-28,0,9,247237
"14511","Chemnitz",2021-05-29,1,6,247237
"14511","Chemnitz",2021-05-30,0,9,247237
"14511","Chemnitz",2021-05-31,1,8,247237
"14511","Chemnitz",2021-06-01,0,13,247237
"14511","Chemnitz",2021-06-02,0,14,247237
"14511","Chemnitz",2021-06-03,0,4,247237
"14511","Chemnitz",2021-06-04,0,1,247237
"14511","Chemnitz",2021-06-05,0,7,247237
"14511","Chemnitz",2021-06-06,0,4,247237
"14511","Chemnitz",2021-06-07,0,1,247237
"14511","Chemnitz",2021-06-08,0,6,247237
"14511","Chemnitz",2021-06-09,0,6,247237
"14511","Chemnitz",2021-06-10,0,5,247237
"14511","Chemnitz",2021-06-11,1,2,247237
"14511","Chemnitz",2021-06-12,0,2,247237
"14511","Chemnitz",2021-06-13,0,2,247237
"14511","Chemnitz",2021-06-14,0,2,247237
"14511","Chemnitz",2021-06-15,0,1,247237
"14511","Chemnitz",2021-06-16,0,0,247237
"14511","Chemnitz",2021-06-17,0,1,247237
"14511","Chemnitz",2021-06-18,0,3,247237
"14511","Chemnitz",2021-06-19,0,0,247237
"14511","Chemnitz",2021-06-20,0,0,247237
"14511","Chemnitz",2021-06-21,0,0,247237
"14511","Chemnitz",2021-06-22,0,4,247237
"14511","Chemnitz",2021-06-23,0,4,247237
"14511","Chemnitz",2021-06-24,0,0,247237
"14511","Chemnitz",2021-06-25,0,1,247237
"14511","Chemnitz",2021-06-26,0,0,247237
"14511","Chemnitz",2021-06-27,0,0,247237
"14511","Chemnitz",2021-06-28,0,1,247237
"14511","Chemnitz",2021-06-29,0,6,247237
"14511","Chemnitz",2021-06-30,0,0,247237
"14511","Chemnitz",2021-07-01,0,0,247237
"14511","Chemnitz",2021-07-02,0,0,247237
"14511","Chemnitz",2021-07-03,0,1,247237
"14511","Chemnitz",2021-07-04,0,2,247237
"14511","Chemnitz",2021-07-05,0,1,247237
"14511","Chemnitz",2021-07-06,0,1,247237
"14511","Chemnitz",2021-07-07,0,0,247237
"14511","Chemnitz",2021-07-08,0,3,247237
"14511","Chemnitz",2021-07-09,0,0,247237
"14511","Chemnitz",2021-07-10,0,0,247237
"14511","Chemnitz",2021-07-11,0,0,247237
"14511","Chemnitz",2021-07-12,0,0,247237
"14511","Chemnitz",2021-07-13,0,2,247237
"14511","Chemnitz",2021-07-14,0,0,247237
"14511","Chemnitz",2021-07-15,0,0,247237
"14511","Chemnitz",2021-07-16,0,0,247237
"14511","Chemnitz",2021-07-17,0,0,247237
"14511","Chemnitz",2021-07-18,0,0,247237
"14511","Chemnitz",2021-07-19,0,2,247237
"14511","Chemnitz",2021-07-20,0,2,247237
"14511","Chemnitz",2021-07-21,0,0,247237
"14511","Chemnitz",2021-07-22,0,0,247237
"14511","Chemnitz",2021-07-23,0,3,247237
"14511","Chemnitz",2021-07-24,0,0,247237
"14511","Chemnitz",2021-07-25,0,0,247237
"14511","Chemnitz",2021-07-26,0,7,247237
"14511","Chemnitz",2021-07-27,0,2,247237
"14511","Chemnitz",2021-07-28,0,3,247237
"14511","Chemnitz",2021-07-29,0,2,247237
"14511","Chemnitz",2021-07-30,0,4,247237
"14511","Chemnitz",2021-07-31,0,1,247237
"14511","Chemnitz",2021-08-01,0,0,247237
"14511","Chemnitz",2021-08-02,0,3,247237
"14511","Chemnitz",2021-08-03,0,2,247237
"14511","Chemnitz",2021-08-04,0,1,247237
"14511","Chemnitz",2021-08-05,1,8,247237
"14511","Chemnitz",2021-08-06,0,3,247237
"14511","Chemnitz",2021-08-07,0,2,247237
"14511","Chemnitz",2021-08-08,0,0,247237
"14511","Chemnitz",2021-08-09,0,5,247237
"14511","Chemnitz",2021-08-10,0,9,247237
"14511","Chemnitz",2021-08-11,1,9,247237
"14511","Chemnitz",2021-08-12,0,4,247237
"14511","Chemnitz",2021-08-13,0,2,247237
"14511","Chemnitz",2021-08-14,0,4,247237
"14511","Chemnitz",2021-08-15,0,0,247237
"14511","Chemnitz",2021-08-16,0,1,247237
"14511","Chemnitz",2021-08-17,0,9,247237
"14511","Chemnitz",2021-08-18,0,17,247237
"14511","Chemnitz",2021-08-19,0,2,247237
"14511","Chemnitz",2021-08-20,0,10,247237
"14511","Chemnitz",2021-08-21,0,12,247237
"14511","Chemnitz",2021-08-22,0,3,247237
"14511","Chemnitz",2021-08-23,0,5,247237
"14511","Chemnitz",2021-08-24,0,7,247237
"14511","Chemnitz",2021-08-25,0,14,247237
"14511","Chemnitz",2021-08-26,0,16,247237
"14511","Chemnitz",2021-08-27,0,2,247237
"14511","Chemnitz",2021-08-28,0,24,247237
"14511","Chemnitz",2021-08-29,0,3,247237
"14511","Chemnitz",2021-08-30,0,7,247237
"14511","Chemnitz",2021-08-31,0,8,247237
"14511","Chemnitz",2021-09-01,0,10,247237
"14511","Chemnitz",2021-09-02,0,9,247237
"14511","Chemnitz",2021-09-03,0,4,247237
"14511","Chemnitz",2021-09-04,0,5,247237
"14511","Chemnitz",2021-09-05,0,4,247237
"14511","Chemnitz",2021-09-06,0,16,247237
"14511","Chemnitz",2021-09-07,0,17,247237
"14511","Chemnitz",2021-09-08,0,24,247237
"14511","Chemnitz",2021-09-09,0,14,247237
"14511","Chemnitz",2021-09-10,1,18,247237
